#,Name,Country,Nick,Points,GP_t3 points,GP_t3 rank. points,GP_t3 position,year,round
761.,Dimitris Kapetis,Greece,GMI0724,69,69,69,761.,2026,3
762.,Thamarai Valli Venkatachalam,UK,,69,69,69,762.,2026,3
763.,JIaqi Xu,China,jackjack,69,69,69,763.,2026,3
764.,George Tachtsidis,Greece,GeoTah,66,66,66,764.,2026,3
765.,MACHIMURA TERUMI,Japan,,62,62,62,765.,2026,3
766.,Iris Fu,China,IrisFly,62,62,62,766.,2026,3
767.,Lenka Schindlerová,Czech Rep.,,60,60,60,767.,2026,3
768.,Teejuta Wongpanuskul,Thailand,W.Teejuta,60,60,60,768.,2026,3
769.,Shona Daniels,Canada,ShonaD,58,58,58,769.,2026,3
770.,Patrik Tudić,Croatia,Tuda,57,57,57,770.,2026,3
771.,Marcia Klingensmith,USA,marcekmba,57,57,57,771.,2026,3
772.,Karol Sitkowski,Poland,karops,57,57,57,772.,2026,3
773.,Alex Gellersen,UK,,56,56,56,773.,2026,3
774.,Łukasz Konecki,Poland,BibleStudent,56,56,56,774.,2026,3
775.,Bhuvaneshwari S,India,Bhuvi,56,56,56,775.,2026,3
776.,Julien Carbone,France,,56,56,56,776.,2026,3
777.,Alex Fei,USA,red.puzzle.bird,52,52,52,777.,2026,3
778.,Darina Maratova,Kazakhstan,,52,52,52,778.,2026,3
779.,Ben Salovitz,USA,SomeonePuzzling,52,52,52,779.,2026,3
780.,Карина Ульданова,Russia,IluMydee,52,52,52,780.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
781.,Yashas M B,India,,51,51,51,781.,2026,3
782.,Nicholas Whitehead,USA,njwhitehead,51,51,51,782.,2026,3
783.,en_ne Chen,China,,51,51,51,783.,2026,3
784.,Adrian Królak,Poland,adrianPL,51,51,51,784.,2026,3
785.,nathalie wattez,France,natwatt,51,51,51,785.,2026,3
786.,Joseph Ramos,Philippines,xlnt,51,51,51,786.,2026,3
787.,Péter Tamás Mód,Hungary,,51,51,51,787.,2026,3
788.,Lucie Jovignot,France,Lucycle,51,51,51,788.,2026,3
789.,Deep Shikha Sanghi,India,Deep Shikha Sanghi,51,51,51,789.,2026,3
790.,Cora Weidner,Germany,,48,48,48,790.,2026,3
791.,Saebom Moon,"Korea, South",,47,47,47,791.,2026,3
792.,Elliot Hudson,Australia,,45,45,45,792.,2026,3
793.,Denis Bisaro,Canada,Denis B,39,39,39,793.,2026,3
794.,Pavel Bekirski,Bulgaria,Pavel,35,35,35,794.,2026,3
795.,Nina Tatoj,Poland,silverhunterin,35,35,35,795.,2026,3
796.,disha kedia,India,,34,34,34,796.,2026,3
797.,Zhang Jiashen,China,oldpigeon,34,34,34,797.,2026,3
798.,Ralph Melian,USA,Ralph,34,34,34,798.,2026,3
799.,Fred Geldon,USA,fgeldon,31,31,31,799.,2026,3
800.,Xiaohui Li,China,charles,31,31,31,800.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
801.,Adam Skowronski,Poland,adames72,31,31,31,801.,2026,3
802.,Paixiao Seeluangsawat,USA,,31,31,31,802.,2026,3
803.,Akshay Prakash,India,,31,31,31,803.,2026,3
804.,Naman Jaswani,India,,31,31,31,804.,2026,3
805.,Gertrud Schied,Germany,PuzzleEumel,31,31,31,805.,2026,3
806.,Amy Milner Gould,USA,AMGChicago,31,31,31,806.,2026,3
807.,Irene Oubrier,France,Ireneo,22,22,22,807.,2026,3
808.,Emily Williams,USA,Emily Williams,20,20,20,808.,2026,3
809.,Pitchaya Apichetyota,Thailand,ryuryuryu,14,14,14,809.,2026,3
810.,Csaba Gondos,Hungary,,14,14,14,810.,2026,3
811.,Supawit Tanjitvechakorn,Togo,,14,14,14,811.,2026,3
812.,HONDA Terumi ter-san,Japan,kotono,14,14,14,812.,2026,3
813.,Deyan Paunov,Bulgaria,Dido_2014,14,14,14,813.,2026,3
#,Name,Country,Nick,Points,Points,Points,#,2026,3
